# ----------------------------------------
# Traffic acquisition: Session Updated Channel Group
# Account: MyPlace GA4
# Property: My Place Hotels of America (GA4)
# ----------------------------------------
# 
# All Users
# Start date: 20251001
# End date: 20251231
Session Updated Channel Group,Date,Active users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per active user,Events per session,Engagement rate,Event count,Key events,Session key event rate,Total revenue
Referral,20251211,691,710,58,10.02112676056338,0.08393632416787265,3.976056338028169,0.08169014084507042,2823,9,0.011267605633802818,1723.1
Property WiFi    ,20251118,687,765,108,5.4562091503267975,0.1572052401746725,3.1986928104575165,0.1411764705882353,2447,1,0.00130718954248366,457
Property WiFi    ,20251231,687,727,97,5.97111416781293,0.14119359534206696,3.155433287482806,0.13342503438789546,2294,0,0,0
Organic Search,20251009,686,849,604,75.5017667844523,0.880466472303207,8.171967020023557,0.7114252061248527,6938,41,0.045936395759717315,13030.98
Property WiFi    ,20251119,683,747,105,5.319946452476573,0.15373352855051245,3.1606425702811247,0.14056224899598393,2361,0,0,0
Direct,20251030,680,784,435,56.683673469387756,0.6397058823529411,8.309948979591837,0.5548469387755102,6515,33,0.03443877551020408,10555.47
Property WiFi    ,20251219,676,729,62,3.8271604938271606,0.09171597633136094,3.119341563786008,0.0850480109739369,2274,0,0,0
Direct,20251206,674,726,438,60.617079889807165,0.6498516320474778,9.030303030303031,0.6033057851239669,6556,17,0.023415977961432508,6440.22
Property WiFi    ,20251112,672,737,108,5.12483039348711,0.16071428571428573,3.1492537313432836,0.14654002713704206,2321,0,0,0
Referral,20251223,672,696,85,15.936781609195402,0.12648809523809523,3.8189655172413794,0.1221264367816092,2658,1,0.0014367816091954023,338
Property WiFi    ,20251104,670,727,124,7.837689133425035,0.18507462686567164,3.169188445667125,0.17056396148555708,2304,0,0,0
Referral,20251215,669,691,45,8.408104196816208,0.06726457399103139,4.040520984081042,0.06512301013024602,2792,3,0.004341534008683068,1437.68
Organic Search,20251003,667,819,563,70.68742368742369,0.8440779610194903,7.437118437118437,0.6874236874236874,6091,22,0.02442002442002442,5796.65
Property WiFi    ,20251111,666,748,97,5.679144385026738,0.14564564564564564,3.1497326203208558,0.12967914438502673,2356,0,0,0
Property WiFi    ,20251123,665,710,96,6.392957746478873,0.1443609022556391,3.3619718309859157,0.1352112676056338,2387,1,0.0014084507042253522,89
Direct,20251103,664,783,522,59.76628352490422,0.786144578313253,8.997445721583652,0.6666666666666666,7045,44,0.05491698595146871,10758.23
Direct,20251225,662,726,399,52.490358126721766,0.6027190332326284,8.141873278236915,0.5495867768595041,5911,14,0.01790633608815427,2696.5
Referral,20251230,662,677,58,9.657311669128507,0.08761329305135952,3.6853766617429837,0.08567208271787297,2495,5,0.007385524372230428,1852.96
Direct,20251223,659,737,478,69.95929443690638,0.7253414264036419,9.693351424694708,0.6485753052917232,7144,27,0.031207598371777476,7717.35
Referral,20251210,656,677,45,11.18463810930576,0.06859756097560976,3.7031019202363367,0.06646971935007386,2507,4,0.005908419497784343,1243.89
Organic Search,20251016,655,825,586,86.78060606060606,0.8946564885496183,7.974545454545455,0.7103030303030303,6579,40,0.041212121212121214,11417.53
Referral,20251125,655,676,49,4.958579881656805,0.07480916030534351,3.6227810650887573,0.07248520710059171,2449,4,0.0029585798816568047,1464.61
Referral,20251212,654,669,33,3.71898355754858,0.05045871559633028,3.4663677130044843,0.04932735426008968,2319,4,0.005979073243647235,1008.24
Direct,20251217,652,728,473,66.7815934065934,0.7254601226993865,9.410714285714286,0.6497252747252747,6851,29,0.03708791208791209,6674.55
Property WiFi    ,20251210,652,720,85,5.631944444444445,0.1303680981595092,3.183333333333333,0.11805555555555555,2292,1,0.001388888888888889,85
Referral,20251124,650,662,46,7.95166163141994,0.07076923076923076,3.8157099697885197,0.06948640483383686,2526,3,0.004531722054380665,575.22
Referral,20251214,650,662,30,3.188821752265861,0.046153846153846156,3.380664652567976,0.045317220543806644,2238,4,0.006042296072507553,1811
Property WiFi    ,20251120,646,729,101,3.737997256515775,0.1563467492260062,3.1042524005486967,0.13854595336076816,2263,0,0,0
Organic Search,20251008,645,798,549,61.45614035087719,0.8511627906976744,7.112781954887218,0.6879699248120301,5676,27,0.02756892230576441,6310.55
Referral,20251222,645,660,54,5.234848484848484,0.08372093023255814,3.5303030303030303,0.08181818181818182,2330,5,0.007575757575757576,1428.85
Organic Search,20251014,644,778,584,67.54241645244215,0.906832298136646,7.969151670951157,0.7506426735218509,6200,32,0.037275064267352186,6833.37
Referral,20251228,644,657,34,4.427701674277016,0.052795031055900624,3.4855403348554033,0.0517503805175038,2290,4,0.0060882800608828,1361.02
Referral,20251112,643,673,66,15.346210995542348,0.1026438569206843,3.961367013372957,0.09806835066864784,2666,4,0.005943536404160475,2639.64
Organic Search,20251010,642,785,534,76.04203821656051,0.8317757009345794,7.602547770700637,0.6802547770700637,5968,35,0.04331210191082802,11673.27
Property WiFi    ,20251207,640,696,104,5.324712643678161,0.1625,3.1910919540229883,0.14942528735632185,2221,0,0,0
Direct,20251109,639,720,471,71.23611111111111,0.7370892018779343,9.502777777777778,0.6541666666666667,6842,47,0.05416666666666667,14534.29
Referral,20251219,639,653,35,4.062787136294028,0.054773082942097026,3.4885145482388973,0.05359877488514548,2278,3,0.004594180704441042,1317.45
Property WiFi    ,20251125,638,684,87,5.2251461988304095,0.13636363636363635,3.154970760233918,0.12719298245614036,2158,0,0,0
Referral,20251220,635,649,33,3.243451463790447,0.05196850393700787,3.403697996918336,0.05084745762711865,2209,4,0.0061633281972265025,710.1
Referral,20251221,635,646,32,6.565015479876161,0.050393700787401574,3.846749226006192,0.04953560371517028,2485,12,0.01238390092879257,2493.1
Property WiFi    ,20251216,633,676,79,3.4940828402366866,0.12480252764612954,3.162721893491124,0.11686390532544379,2138,0,0,0
Direct,20251123,632,705,398,67.7404255319149,0.629746835443038,8.934751773049646,0.5645390070921986,6299,23,0.031205673758865248,10490.54
Referral,20251224,632,642,25,5.433021806853582,0.03955696202531646,3.3862928348909658,0.03894080996884735,2174,3,0.004672897196261682,1392.3
Unassigned,20251021,632,702,74,7.017094017094017,0.11708860759493671,3.4458689458689458,0.10541310541310542,2419,4,0.004273504273504274,819.88
Direct,20251112,631,726,443,57.60468319559229,0.7020602218700476,8.640495867768594,0.6101928374655647,6273,28,0.03856749311294766,7518.26
Property WiFi    ,20251130,631,671,96,4.150521609538003,0.15213946117274169,3.1609538002980626,0.14307004470938897,2121,0,0,0
Direct,20251201,629,701,476,51.55349500713267,0.7567567567567568,8.651925820256777,0.6790299572039943,6065,27,0.03566333808844508,8188.28
Direct,20251122,626,704,414,51.55823863636363,0.6613418530351438,8.463068181818182,0.5880681818181818,5958,22,0.029829545454545456,3046.97
Direct,20251125,626,711,454,60.353023909985936,0.7252396166134185,9.033755274261603,0.6385372714486639,6423,24,0.029535864978902954,4957.25
Property WiFi    ,20251217,623,678,86,4.622418879056047,0.13804173354735153,3.117994100294985,0.12684365781710916,2114,0,0,0
Unassigned,20251022,623,686,61,6.747813411078718,0.09791332263242375,3.4154518950437316,0.08892128279883382,2343,0,0,0
Direct,20251129,621,690,445,61.41884057971014,0.71658615136876,9.107246376811593,0.644927536231884,6284,22,0.030434782608695653,5852.6
Referral,20251126,617,627,52,9.165869218500797,0.08427876823338736,3.422647527910686,0.08293460925039872,2146,4,0.006379585326953748,2077.36
Direct,20251224,615,673,432,63.81426448736998,0.7024390243902439,9.104011887072808,0.6419019316493314,6127,14,0.017830609212481426,2618.71
Property WiFi    ,20251203,615,685,112,6.1547445255474456,0.1821138211382114,3.1489051094890512,0.1635036496350365,2157,0,0,0
Referral,20251231,615,634,45,8.522082018927446,0.07317073170731707,3.665615141955836,0.07097791798107256,2324,6,0.007886435331230283,3040.93
Organic Search,20251017,613,770,555,74.87402597402597,0.9053833605220228,7.883116883116883,0.7207792207792207,6070,27,0.03116883116883117,8939.8
Direct,20251207,612,675,433,65.49925925925926,0.7075163398692811,9.038518518518519,0.6414814814814814,6101,28,0.037037037037037035,8494.45
Organic Search,20251013,612,768,534,67.81380208333333,0.8725490196078431,7.536458333333333,0.6953125,5788,18,0.0234375,5829.01
Property WiFi    ,20251225,608,633,80,4.274881516587678,0.13157894736842105,3.227488151658768,0.1263823064770932,2043,0,0,0
Organic Search,20251015,607,742,525,75.55525606469003,0.8649093904448105,8.176549865229111,0.7075471698113207,6067,29,0.03369272237196765,10403.61
Direct,20251128,602,654,412,57.60091743119266,0.6843853820598007,8.892966360856269,0.6299694189602446,5816,17,0.02599388379204893,2481.57
Direct,20251221,602,665,438,70.0796992481203,0.7275747508305648,9.466165413533835,0.6586466165413534,6295,15,0.022556390977443608,3735.14
Referral,20251118,599,622,44,4.567524115755627,0.07345575959933222,3.472668810289389,0.0707395498392283,2160,2,0.003215434083601286,396.56
Referral,20251226,598,611,52,10.931260229132569,0.08695652173913043,3.9852700490998365,0.0851063829787234,2435,4,0.006546644844517185,1731.14
Property WiFi    ,20251221,594,637,77,5.960753532182103,0.12962962962962962,3.196232339089482,0.12087912087912088,2036,0,0,0
Referral,20251213,593,606,32,5.935643564356436,0.05396290050590219,3.589108910891089,0.052805280528052806,2175,7,0.01155115511551155,1559.94
Property WiFi    ,20251222,591,634,86,4.455835962145111,0.1455160744500846,3.192429022082019,0.13564668769716087,2024,0,0,0
Referral,20251123,591,603,29,6.63681592039801,0.049069373942470386,3.527363184079602,0.04809286898839138,2127,6,0.009950248756218905,788
Property WiFi    ,20251204,589,653,92,4.421133231240429,0.15619694397283532,3.124042879019908,0.14088820826952528,2040,0,0,0
Direct,20251202,588,651,410,61.284178187403995,0.6972789115646258,8.921658986175116,0.6298003072196621,5808,39,0.05683563748079877,12201.68
Property WiFi    ,20251211,588,648,76,6.87962962962963,0.1292517006802721,3.103395061728395,0.11728395061728394,2011,0,0,0
Property WiFi    ,20251218,587,644,77,3.0372670807453415,0.131175468483816,3.1024844720496896,0.11956521739130435,1998,0,0,0
Direct,20251220,584,656,392,57.885670731707314,0.6712328767123288,8.858231707317072,0.5975609756097561,5811,7,0.010670731707317074,951.85
Referral,20251201,584,604,40,7.562913907284768,0.0684931506849315,3.6589403973509933,0.06622516556291391,2210,4,0.006622516556291391,650.36
Referral,20251204,584,601,55,10.494176372712147,0.09417808219178082,3.913477537437604,0.09151414309484193,2352,5,0.0066555740432612314,1084.87
Referral,20251113,583,607,49,10.080724876441515,0.08404802744425385,3.838550247116969,0.08072487644151564,2330,3,0.004942339373970346,817.97
Referral,20251225,580,591,27,1.898477157360406,0.04655172413793104,3.269035532994924,0.04568527918781726,1932,0,0,0
Referral,20251119,576,593,44,7.21079258010118,0.0763888888888889,3.57504215851602,0.07419898819561552,2120,4,0.006745362563237774,2433.5
Referral,20251102,575,588,29,4.054421768707483,0.050434782608695654,3.4047619047619047,0.04931972789115646,2002,2,0.003401360544217687,4789.38
Referral,20251127,570,580,26,4.227586206896552,0.0456140350877193,3.4172413793103447,0.04482758620689655,1982,0,0,0
Property WiFi    ,20251223,569,612,76,4.553921568627451,0.1335676625659051,3.1781045751633985,0.12418300653594772,1945,1,0.0016339869281045752,246
Referral,20251227,568,578,25,3.370242214532872,0.04401408450704225,3.3442906574394464,0.04325259515570934,1933,5,0.006920415224913495,1722.82
Direct,20251213,567,647,415,64.7032457496136,0.7319223985890653,9.295208655332303,0.6414219474497682,6014,31,0.04636785162287481,8267.22
Referral,20251128,566,575,37,8.419130434782609,0.06537102473498234,3.888695652173913,0.06434782608695652,2236,3,0.0052173913043478265,835.98
Unassigned,20251027,566,622,47,6.257234726688103,0.08303886925795052,3.432475884244373,0.07556270096463022,2135,3,0.00482315112540193,490.99
Referral,20251117,565,589,56,9.99151103565365,0.09911504424778761,4.541595925297114,0.09507640067911714,2675,10,0.01697792869269949,2496.74
Property WiFi    ,20251214,563,600,71,3.02,0.1261101243339254,3.158333333333333,0.11833333333333333,1895,0,0,0
Organic Search,20251023,560,681,500,73.83700440528635,0.8928571428571429,8.1071953010279,0.7342143906020558,5521,38,0.0513950073421439,9761.38
Referral,20251122,558,566,37,6.869257950530035,0.06630824372759857,3.6007067137809186,0.06537102473498234,2038,4,0.007067137809187279,872.99
Referral,20251205,558,575,47,6.850434782608696,0.08422939068100359,3.5530434782608697,0.0817391304347826,2043,1,0.0017391304347826088,250
Referral,20251103,557,582,48,9.228522336769759,0.08617594254937164,3.683848797250859,0.08247422680412371,2144,6,0.010309278350515464,1603.36
Referral,20251115,556,574,32,4.7369337979094075,0.05755395683453238,3.562717770034843,0.05574912891986063,2045,4,0.005226480836236934,968.63
Cross-network,20251006,555,720,460,65.83333333333333,0.8288288288288288,7.519444444444445,0.6388888888888888,5414,33,0.043055555555555555,8496.53
Organic Search,20251117,555,682,459,74.2565982404692,0.827027027027027,8.321114369501466,0.6730205278592375,5675,39,0.045454545454545456,16519.71
Organic Search,20251022,554,677,511,87.93500738552437,0.9223826714801444,8.508124076809453,0.7548005908419497,5760,35,0.0413589364844904,10454.16
Referral,20251207,551,560,32,6.139285714285714,0.05807622504537205,3.4017857142857144,0.05714285714285714,1905,3,0.005357142857142857,1763
Referral,20251120,550,568,48,8.827464788732394,0.08727272727272728,3.8274647887323945,0.08450704225352113,2174,2,0.0035211267605633804,279.59
Organic Search,20251020,548,691,492,74.8726483357453,0.8978102189781022,7.8856729377713455,0.7120115774240231,5449,27,0.03762662807525326,5633.02
Organic Search,20251021,542,669,467,68.73542600896862,0.8616236162361623,7.328849028400598,0.6980568011958147,4903,32,0.0343796711509716,7486.69
Referral,20251202,539,566,45,4.307420494699647,0.08348794063079777,3.664310954063604,0.07950530035335689,2074,1,0.0017667844522968198,99
Referral,20251203,539,558,36,6.858422939068101,0.06679035250463822,4.163082437275985,0.06451612903225806,2323,2,0.0035842293906810036,300
Referral,20251130,538,548,28,4.523722627737226,0.05204460966542751,3.552919708029197,0.051094890510948905,1947,2,0.0036496350364963502,199.98
Organic Search,20251004,536,667,439,67.92053973013493,0.8190298507462687,7.541229385307346,0.6581709145427287,5030,11,0.01649175412293853,1715.62
Cross-network,20251009,532,693,427,62.03318903318903,0.8026315789473685,7.467532467532467,0.6161616161616161,5175,25,0.03463203463203463,6438.29
Cross-network,20251017,525,678,419,54.07079646017699,0.7980952380952381,7.182890855457227,0.6179941002949852,4870,31,0.04277286135693215,6052.3
Cross-network,20251003,524,676,448,52.1612426035503,0.8549618320610687,7.284023668639053,0.6627218934911243,4924,23,0.034023668639053255,9936.6
Referral,20251129,522,531,27,7.815442561205273,0.05172413793103448,3.5216572504708097,0.05084745762711865,1870,4,0.005649717514124294,1413
Referral,20251206,519,531,28,5.064030131826742,0.05394990366088632,3.610169491525424,0.05273069679849341,1917,3,0.005649717514124294,549.88
Property WiFi    ,20251224,518,549,64,8.710382513661202,0.12355212355212356,3.227686703096539,0.11657559198542805,1772,0,0,0
Cross-network,20251010,516,685,418,48.07007299270073,0.810077519379845,6.364963503649635,0.6102189781021898,4360,20,0.027737226277372264,4011.26
Organic Search,20251012,516,626,443,67.67571884984025,0.8585271317829457,7.947284345047923,0.707667731629393,4975,29,0.04472843450479233,12162.93
Organic Search,20251103,515,633,453,76.52448657187993,0.8796116504854369,8.488151658767773,0.7156398104265402,5373,22,0.0315955766192733,5766
Organic Search,20251011,514,660,430,56.21818181818182,0.8365758754863813,7.195454545454545,0.6515151515151515,4749,22,0.030303030303030304,7375.79
Cross-network,20251011,513,681,428,51.604992657856094,0.834307992202729,7.102790014684288,0.6284875183553598,4837,14,0.020558002936857563,3368.14
Cross-network,20251023,512,635,413,64.6,0.806640625,7.388976377952756,0.6503937007874016,4692,16,0.025196850393700787,3157.88
Referral,20251111,510,522,48,13.231800766283525,0.09411764705882353,4.128352490421456,0.09195402298850575,2155,4,0.007662835249042145,936.04
Cross-network,20251024,509,657,421,49.93759512937595,0.8271119842829077,6.636225266362253,0.6407914764079148,4360,13,0.0197869101978691,5109.49
Organic Search,20251028,507,661,445,72.37518910741301,0.8777120315581854,7.815431164901664,0.6732223903177005,5166,31,0.046898638426626324,6654.35
Cross-network,20251107,506,686,407,56.488338192419825,0.8043478260869565,7.489795918367347,0.5932944606413995,5138,18,0.026239067055393587,5152.57
Cross-network,20251007,505,643,433,77.09797822706065,0.8574257425742574,7.903576982892691,0.6734059097978227,5082,33,0.04510108864696734,9300.3
Cross-network,20251008,504,648,418,69.77623456790124,0.8293650793650794,7.716049382716049,0.6450617283950617,5000,31,0.044753086419753084,9924.15
Organic Search,20251024,504,656,446,70.9359756097561,0.8849206349206349,7.7057926829268295,0.6798780487804879,5055,15,0.018292682926829267,6325.63
Organic Search,20251027,501,625,445,68.04,0.8882235528942116,7.8304,0.712,4894,25,0.032,6845.64
Cross-network,20251002,499,637,410,65.70172684458399,0.8216432865731463,7.285714285714286,0.6436420722135008,4641,28,0.0423861852433281,9033.52
Cross-network,20251001,498,633,420,72.74249605055292,0.8433734939759037,8.342812006319114,0.6635071090047393,5281,28,0.04265402843601896,8899.42
Cross-network,20251005,498,635,407,71.76850393700788,0.8172690763052208,7.644094488188976,0.6409448818897637,4854,31,0.047244094488188976,7001.98
Organic Search,20251005,498,620,426,84.8758064516129,0.8554216867469879,8.182258064516128,0.6870967741935484,5073,33,0.0467741935483871,7960.97
Cross-network,20251103,496,669,419,60.869955156950674,0.844758064516129,7.732436472346786,0.6263079222720478,5173,31,0.043348281016442454,6228.6
Referral,20251101,496,509,31,4.280943025540275,0.0625,3.4557956777996073,0.060903732809430254,1759,2,0.003929273084479371,636.98
Organic Search,20251110,494,637,448,84.44897959183673,0.9068825910931174,8.291993720565149,0.7032967032967034,5282,26,0.03767660910518053,5451.16
Referral,20251107,493,525,62,10.735238095238095,0.1257606490872211,4.001904761904762,0.1180952380952381,2101,8,0.011428571428571429,1075.72
Cross-network,20251106,491,650,411,62.003076923076925,0.8370672097759674,7.741538461538462,0.6323076923076923,5032,30,0.036923076923076927,10266.52
Cross-network,20251104,489,648,411,77.51851851851852,0.8404907975460123,8.589506172839506,0.6342592592592593,5566,36,0.046296296296296294,7323.72
Organic Search,20251104,485,599,416,99.31552587646077,0.8577319587628865,8.504173622704508,0.6944908180300501,5094,23,0.038397328881469114,6558.76
Cross-network,20251016,484,625,417,65.5456,0.8615702479338843,7.8912,0.6672,4932,28,0.0432,8010.69
Organic Search,20251112,483,584,407,89.04623287671232,0.8426501035196687,8.404109589041095,0.696917808219178,4908,30,0.04452054794520548,6246.9
Cross-network,20251012,482,605,394,74.14545454545454,0.8174273858921162,7.92396694214876,0.6512396694214876,4794,23,0.03801652892561983,5972.89
Organic Search,20251029,481,608,430,79.58223684210526,0.893970893970894,7.957236842105263,0.7072368421052632,4838,31,0.044407894736842105,7642.62
Cross-network,20251020,480,616,393,66.40259740259741,0.81875,7.951298701298701,0.637987012987013,4898,29,0.03896103896103896,9583.54
Organic Search,20251107,480,623,409,64.26324237560192,0.8520833333333333,7.373996789727127,0.6565008025682183,4594,16,0.025682182985553772,4601.2
Cross-network,20251015,474,630,419,71.72857142857143,0.8839662447257384,7.893650793650794,0.665079365079365,4973,24,0.03333333333333333,10908.06
Organic Search,20251018,474,580,402,83.6603448275862,0.8481012658227848,7.35,0.6931034482758621,4263,26,0.03620689655172414,6795.7
Organic Search,20251030,471,580,406,65.62758620689655,0.861995753715499,8.477586206896552,0.7,4917,31,0.04655172413793104,13946.16
Referral,20251105,471,505,48,18.38217821782178,0.10191082802547771,4.021782178217822,0.09504950495049505,2031,9,0.01782178217821782,3351.25
Organic Search,20251111,470,585,406,77.65641025641025,0.8638297872340426,8.608547008547008,0.694017094017094,5036,22,0.03418803418803419,4969.04
Cross-network,20251013,469,603,405,66.1542288557214,0.8635394456289979,7.799336650082918,0.6716417910447762,4703,26,0.03814262023217247,4719.98
Referral,20251104,468,486,51,14.872427983539094,0.10897435897435898,4.183127572016461,0.10493827160493827,2033,10,0.01646090534979424,2158.55
Organic Search,20251105,467,580,412,91.5896551724138,0.8822269807280514,8.88103448275862,0.7103448275862069,5151,32,0.05172413793103448,9733.7
Organic Search,20251118,466,577,406,65.54072790294627,0.871244635193133,7.82842287694974,0.7036395147313691,4517,21,0.03292894280762565,3890.18
Cross-network,20251025,465,605,372,56.51735537190083,0.8,6.998347107438017,0.6148760330578512,4234,16,0.023140495867768594,3028.95
Direct,20251116,464,520,317,47.526923076923076,0.6831896551724138,7.509615384615385,0.6096153846153847,3905,28,0.04807692307692308,6087.62
Cross-network,20251019,462,599,379,68.04173622704508,0.8203463203463204,8.11686143572621,0.6327212020033389,4862,34,0.05342237061769616,6268.56
Organic Search,20251106,459,557,389,75.76660682226212,0.8474945533769063,8.393177737881508,0.6983842010771992,4675,30,0.0466786355475763,8918.7
Referral,20251110,459,481,39,9.024948024948024,0.08496732026143791,3.8898128898128896,0.08108108108108109,1871,7,0.014553014553014554,1700.62
Referral,20251116,458,477,39,11.383647798742139,0.0851528384279476,4.186582809224318,0.08176100628930817,1997,5,0.010482180293501049,3825.6
Cross-network,20251021,455,594,402,69.06060606060606,0.8835164835164835,8.003367003367003,0.6767676767676768,4754,24,0.037037037037037035,5402.68
Cross-network,20251114,455,605,375,54.586776859504134,0.8241758241758241,7.254545454545455,0.6198347107438017,4389,26,0.03471074380165289,5795.44
Organic Search,20251019,455,582,408,79.04639175257732,0.8967032967032967,8.216494845360824,0.7010309278350515,4782,21,0.03436426116838488,5986.47
Cross-network,20251117,450,584,370,87.58732876712328,0.8222222222222222,9.198630136986301,0.6335616438356164,5372,40,0.0547945205479452,9956.58
Cross-network,20251102,449,566,353,65.16254416961131,0.7861915367483296,8.526501766784452,0.6236749116607774,4826,33,0.053003533568904596,9215.34
Cross-network,20251004,444,588,348,54.954081632653065,0.7837837837837838,6.365646258503402,0.5918367346938775,3743,16,0.025510204081632654,5570.57
Cross-network,20251109,444,576,369,68.75520833333333,0.831081081081081,7.927083333333333,0.640625,4566,24,0.03993055555555555,5617.82
Organic Search,20251113,442,547,377,81.19378427787935,0.8529411764705882,8.714808043875685,0.6892138939670932,4767,27,0.03656307129798903,6263.78
Referral,20251109,442,457,36,9.61706783369803,0.08144796380090498,4.010940919037199,0.0787746170678337,1833,4,0.0087527352297593,833.2
Cross-network,20251113,438,585,358,67.31111111111112,0.817351598173516,7.4683760683760685,0.611965811965812,4369,29,0.042735042735042736,6568.53
Cross-network,20251205,438,575,352,66.2904347826087,0.8036529680365296,7.947826086956522,0.6121739130434782,4570,29,0.050434782608695654,5214.32
Organic Search,20251120,438,553,381,75.41410488245931,0.8698630136986302,8.379746835443038,0.6889692585895117,4634,22,0.028933092224231464,4031.99
Organic Search,20251230,438,553,379,82.623869801085,0.865296803652968,8.52622061482821,0.6853526220614828,4715,27,0.0433996383363472,11727.17
Cross-network,20251018,437,568,349,45.92429577464789,0.7986270022883295,6.772887323943662,0.6144366197183099,3847,26,0.03169014084507042,5553.85
Cross-network,20251014,436,573,375,71.043630017452,0.8600917431192661,8.541012216404887,0.6544502617801047,4894,21,0.031413612565445025,4395.99
Cross-network,20251101,436,546,340,63.32600732600733,0.7798165137614679,7.915750915750916,0.6227106227106227,4322,22,0.03296703296703297,7740.07
Organic Search,20251229,436,530,390,85.13396226415094,0.8944954128440367,9.266037735849057,0.7358490566037735,4911,26,0.04150943396226415,11987.17
Cross-network,20251105,434,571,352,72.20665499124344,0.8110599078341014,8.203152364273205,0.6164623467600701,4684,31,0.040280210157618214,16649
Organic Search,20251202,431,520,375,78.23653846153846,0.8700696055684455,8.169230769230769,0.7211538461538461,4248,27,0.038461538461538464,8411.65
Organic Search,20251114,430,543,366,68.67771639042357,0.8511627906976744,7.804788213627993,0.6740331491712708,4238,20,0.03683241252302026,3392.16
Cross-network,20251204,427,562,360,62.57829181494662,0.8430913348946136,7.895017793594306,0.6405693950177936,4437,28,0.042704626334519574,6737.55
Cross-network,20251230,427,535,353,78.22242990654206,0.8266978922716628,8.353271028037383,0.6598130841121496,4469,22,0.037383177570093455,5657.45
Cross-network,20251207,426,551,343,69.73865698729583,0.8051643192488263,8.480943738656988,0.6225045372050817,4673,31,0.0544464609800363,6325.46
Organic Search,20251031,425,543,374,64.90423572744015,0.88,7.861878453038674,0.6887661141804788,4269,15,0.027624309392265192,4197.16
Cross-network,20251121,424,527,342,76.72485768500948,0.8066037735849056,8.30740037950664,0.6489563567362429,4378,30,0.03984819734345351,5474.68
Organic Search,20251124,422,517,364,73.21856866537718,0.8625592417061612,8.406189555125726,0.7040618955512572,4346,18,0.03481624758220503,5464.1
Cross-network,20251218,421,536,332,80.05410447761194,0.7885985748218527,8.417910447761194,0.6194029850746269,4512,33,0.05970149253731343,6989.42
Cross-network,20251028,420,537,328,73.60521415270019,0.780952380952381,7.558659217877095,0.6108007448789572,4059,28,0.04655493482309125,6888.43
Cross-network,20251122,419,538,328,64.37918215613382,0.7828162291169452,8.061338289962825,0.6096654275092936,4337,33,0.048327137546468404,6285.97
Cross-network,20251203,419,557,346,68.80610412926391,0.8257756563245824,8.08617594254937,0.6211849192100538,4504,30,0.05026929982046679,10690.87
Cross-network,20251227,418,514,340,74.05252918287938,0.8133971291866029,8.96887159533074,0.6614785992217899,4610,29,0.048638132295719845,6696.54
Referral,20251114,418,444,47,10.756756756756756,0.11244019138755981,3.8423423423423424,0.10585585585585586,1706,2,0.0045045045045045045,529.18
Cross-network,20251108,417,580,359,63.42413793103448,0.8609112709832134,7.408620689655172,0.6189655172413793,4297,23,0.03620689655172414,4487.95
Cross-network,20251212,416,545,341,72.54128440366972,0.8197115384615384,8.025688073394495,0.6256880733944954,4374,27,0.045871559633027525,5656.81
Cross-network,20251027,414,520,349,70.25769230769231,0.8429951690821256,7.6826923076923075,0.6711538461538461,3995,16,0.026923076923076925,2293.49
Cross-network,20251115,413,546,334,54.45054945054945,0.8087167070217918,7.3699633699633695,0.6117216117216118,4024,18,0.029304029304029304,3478.31
Organic Search,20251119,411,501,366,72.93213572854292,0.8905109489051095,8.47305389221557,0.7305389221556886,4245,40,0.05389221556886228,7759.83
Organic Search,20251201,411,510,345,65.52156862745097,0.8394160583941606,7.866666666666666,0.6764705882352942,4012,20,0.03333333333333333,5366.81
Cross-network,20251022,410,543,358,64.37384898710866,0.8731707317073171,7.720073664825046,0.6593001841620626,4192,18,0.03314917127071823,4310.88
Cross-network,20251029,410,509,317,74.84872298624754,0.7731707317073171,7.8487229862475445,0.6227897838899804,3995,19,0.03732809430255403,4851.83
Cross-network,20251110,410,545,329,60.304587155963304,0.802439024390244,7.453211009174312,0.6036697247706422,4062,22,0.03486238532110092,4558.7
Cross-network,20251112,409,521,338,73.67946257197697,0.8264058679706602,8.66602687140115,0.6487523992322457,4515,28,0.04990403071017274,4214.98
Cross-network,20251124,409,537,354,82.28864059590316,0.8655256723716381,9.541899441340782,0.659217877094972,5124,22,0.040968342644320296,3711.39
Cross-network,20251219,408,517,306,59.55512572533849,0.75,7.729206963249516,0.5918762088974855,3996,25,0.048355899419729204,16216.82
Cross-network,20251231,407,527,334,68.38330170777989,0.8206388206388207,8.425047438330171,0.6337760910815939,4440,22,0.03795066413662239,4189.7
Organic Search,20251125,405,498,348,68.40963855421687,0.8592592592592593,8.230923694779117,0.6987951807228916,4099,16,0.0321285140562249,3861.85
Organic Search,20251204,405,498,330,73.88152610441767,0.8148148148148148,7.8694779116465865,0.6626506024096386,3919,16,0.030120481927710843,5672.01
Organic Search,20251208,404,500,348,69.656,0.8613861386138614,8.176,0.696,4088,18,0.028,5847.58
Cross-network,20251215,403,540,320,76.07222222222222,0.794044665012407,8.34074074074074,0.5925925925925926,4504,37,0.06111111111111111,9447.8
Organic Search,20251102,402,495,343,62.64646464646464,0.8532338308457711,7.446464646464647,0.692929292929293,3686,10,0.01818181818181818,1524.49
